"Folder","SizeGB"
"C:\Users\PCCPPPCCC\.positron\extensions\ethandellaposta.model-agent-extender-1.7.0-universal\workflows\tools\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\etienne-lescot.n8n-as-code-2.38.0-universal\out\node_modules\log-symbols","0"
"C:\Users\PCCPPPCCC\.positron\extensions\fabioz.vscode-pydev-0.16.0-universal\server\plugins\org.python.pydev.core_13.1.0.202509210817\typeshed\stubs\click-log","0"
"C:\Users\PCCPPPCCC\.positron\extensions\fabioz.vscode-pydev-0.16.0-universal\server\plugins\org.python.pydev.core_13.1.0.202509210817\typeshed\stubs\aiofiles\aiofiles\tempfile","0"
"C:\Users\PCCPPPCCC\.positron\extensions\fabioz.vscode-pydev-0.16.0-universal\server\plugins\org.python.pydev.core_13.1.0.202509210817\typeshed\stubs\cachetools\cachetools","0"
"C:\Users\PCCPPPCCC\.positron\extensions\fabioz.vscode-pydev-0.16.0-universal\server\plugins\org.python.pydev.core_13.1.0.202509210817\typeshed\stubs\cachetools","0"
"C:\Users\PCCPPPCCC\.positron\extensions\ex-codes.pine-script-syntax-highlighter-1.0.5-universal\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\f-y.peng-sheets-1.4.1-universal\node_modules\@types\codemirror\addon\dialog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\fabioz.vscode-pydev-0.16.0-universal\server\plugins\org.python.pydev.core_13.1.0.202509210817\typeshed\stdlib\logging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@smithy\util-endpoints\dist-es\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@smithy\util-endpoints\dist-types\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@swc\helpers\_\_tagged_template_literal","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@octokit\plugin-request-log","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@azure\monitor-query\dist\commonjs\generated\logquery","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@azure\monitor-query\dist\esm\generated\logquery","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@azure\monitor-query\dist\react-native\generated\logquery","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@typespec\ts-http-runtime\dist\react-native\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\hono\dist\cjs\middleware\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\hono\dist\cjs\middleware\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@typespec\ts-http-runtime\dist\esm\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@swc\helpers\_\_tagged_template_literal_loose","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@typespec\ts-http-runtime\dist\browser\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@typespec\ts-http-runtime\dist\commonjs\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\.pytest_cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\.pytest_cache\v\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\chalk-template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\fittentech.fitten-code-0.10.143-universal\template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\ffrankreiter.answer-set-programming-language-support-1.0.8-universal\node_modules\@vscode\codicons\src\template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\filipemarquesjesus.lanes-1.3.3-universal\docs\blog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\fill-labs.dependi-0.7.25-universal\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@aws-sdk\middleware-logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@azure\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@azure\monitor-query\dist\browser\generated\logquery","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@aws-sdk\endpoint-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@aws-sdk\client-cloudwatch-logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\@aws-sdk\credential-provider-login","0"
"C:\Users\PCCPPPCCC\.positron\extensions\ethan-reesor.vscode-byebug-0.1.2-universal\node_modules\os-tmpdir","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@typespec\ts-http-runtime\dist\react-native\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\applicationinsights\out\src\logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\applicationinsights\undefined\temp","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@typespec\ts-http-runtime\dist\esm\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@opentelemetry\otlp-transformer\build\src\logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@typespec\ts-http-runtime\dist\browser\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@typespec\ts-http-runtime\dist\commonjs\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edigonzales.interlis-editor-0.0.31-universal\server\jre\linux-arm64\legal\java.logging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edigonzales.interlis-editor-0.0.31-universal\server\jre\linux-x64\legal\java.logging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edigonzales.interlis-editor-0.0.31-universal\server\jre\win32-x64\legal\java.logging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edigonzales.interlis-editor-0.0.31-universal\server\jre\darwin-x64\legal\java.logging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\applicationinsights\undefined\temp\Microsoft\ApplicationInsights\StatusMonitor\LogFiles","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\out\anypoint\logSearch","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edigonzales.interlis-editor-0.0.31-universal\server\jre\darwin-arm64\legal\java.logging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\msal-common\dist\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\msal-node\dist\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\opentelemetry-instrumentation-azure-sdk\node_modules\@opentelemetry\api-logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\msal-common\dist\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\monitor-opentelemetry-exporter\node_modules\@opentelemetry\sdk-logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\msal-browser\dist\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\msal-browser\dist\custom-auth-path\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@opentelemetry\sdk-logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@opentelemetry\otlp-transformer\build\esm\logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@opentelemetry\otlp-transformer\build\esnext\logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@opentelemetry\exporter-logs-otlp-proto","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@opentelemetry\api-logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@opentelemetry\exporter-logs-otlp-grpc","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@opentelemetry\exporter-logs-otlp-http","0"
"C:\Users\PCCPPPCCC\.positron\extensions\eprojac.seecodes-continious-review-1.0.6-universal\out\src\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\erennyuksell.ag-multi-account-switchboard-3.2.1-universal\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\erennyuksell.ag-multi-account-switchboard-3.2.1-universal\out\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\epiccraft.epiccraft-agile-story-generator-0.4.0-universal\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\embedd-team.embedd-cortex-debug-1.14.8\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\enduin.enduin-0.0.13\gui\logos","0"
"C:\Users\PCCPPPCCC\.positron\extensions\eniacode.enia-code-0.7.6-universal\template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\eschalk0.scientific-data-viewer-0.12.0-universal\.pytest_cache\v\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\espressif.esp-idf-extension-2.1.0\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\espressif.esp-idf-extension-2.1.0\templates\template-app","0"
"C:\Users\PCCPPPCCC\.positron\extensions\eschalk0.scientific-data-viewer-0.12.0-universal\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\erlang-ls.erlang-ls-0.0.39\client\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\eschalk0.scientific-data-viewer-0.12.0-universal\.pytest_cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\eschalk0.scientific-data-viewer-0.12.0-universal\.ruff_cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\elan8.spec42-0.35.0-universal\logo","0"
"C:\Users\PCCPPPCCC\.positron\extensions\elan8.spec42-0.35.0-universal\examples\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\elumine.kotlin-jump-1.23.0-universal\dist\logcat","0"
"C:\Users\PCCPPPCCC\.positron\extensions\ekkostech.ekkos-connect-3.2.1-universal\resources\logos","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edukera.archetype-0.84.0\client\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\effectful.debugger-2.0.5-universal\.edbgcache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\ekkostech.ekkos-connect-3.2.1-universal\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\emanubiz.pinodes-orchestra-vscode-0.3.0-win32-x64\server\backend\node_modules\toad-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\emanubiz.pinodes-orchestra-vscode-0.3.0-win32-x64\server\backend\node_modules\fastify\test\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\emanubiz.pinodes-orchestra-vscode-0.3.0-win32-x64\server\backend\node_modules\path-scurry\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\emanubiz.pinodes-orchestra-vscode-0.3.0-win32-x64\server\backend\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\elumine.kotlin-jump-1.23.0-universal\media\logcat","0"
"C:\Users\PCCPPPCCC\.positron\extensions\emanubiz.pinodes-orchestra-vscode-0.3.0-win32-x64\server\backend\node_modules\abstract-logging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\emanubiz.pinodes-orchestra-vscode-0.3.0-win32-x64\server\backend\node_modules\expand-template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\flocca.flocca-0.3.26-universal\node_modules\hono\dist\middleware\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\grg-lab.kiro-specs-dashboard-0.1.5-universal\node_modules\@vscode\codicons\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\grg-lab.kiro-specs-dashboard-0.1.5-universal\node_modules\@vscode\codicons\src\template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\guangsheng.catgo-1.4.5-universal\dist\src\lib\workflow\node-defs\logic","0"
"C:\Users\PCCPPPCCC\.positron\extensions\greenplumwine.mybatis-helper-vscode-1.0.4-universal\out\services\template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\greenplumwine.mybatis-helper-vscode-1.0.4-universal\node_modules\@vscode\codicons\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\greenplumwine.mybatis-helper-vscode-1.0.4-universal\node_modules\@vscode\codicons\src\template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\greenplumwine.mybatis-helper-vscode-1.0.4-universal\out\features\sql-logging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\harshkothari.svelte-radar-1.1.0-universal\test-fixtures\src\routes\blog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\harshkothari.svelte-radar-1.1.0-universal\test-fixtures\src\routes\(auth)\login","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hasbi-sabah.octapi-0.3.0-universal\node_modules\@babel\template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\harshkothari.svelte-radar-1.1.0-universal\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\guptasachinn.heaplens-1.0.21-win32-x64\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hackatime.hackatime-time-tracker-30.2.2-universal\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hakkietem.cucumber-java-easy-runner-0.1.16-universal\target\tmp","0"
"C:\Users\PCCPPPCCC\.positron\extensions\git-brain.git-brain-0.0.19-universal\src\webview-ui\src\components\git-log\log","0"
"C:\Users\PCCPPPCCC\.positron\extensions\github.vscode-github-actions-0.32.1-universal\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\goodloops.goodloops-dev-3.13.314-universal\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\git-brain.git-brain-0.0.19-universal\src\webview-ui\src\components\git-log","0"
"C:\Users\PCCPPPCCC\.positron\extensions\gfautomation.auto-agent-accept-5.0.0-universal\supabase\.temp","0"
"C:\Users\PCCPPPCCC\.positron\extensions\git-brain.git-brain-0.0.19-universal\src\plugin\network\handlers\log-view","0"
"C:\Users\PCCPPPCCC\.positron\extensions\git-brain.git-brain-0.0.19-universal\src\plugin\providers\log","0"
"C:\Users\PCCPPPCCC\.positron\extensions\googlecloudtools.datacloud-0.6.1-universal\antigravity\skills\federate-lakehouse-catalog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\gperez88.ai-prompt-refiner-1.4.1-universal\dist\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\gperez88.ai-prompt-refiner-1.4.1-universal\dist\services\modelCatalog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\googlecloudtools.cloudcode-2.40.0-universal\third_party\yaml-language-server\src\languageservice\custom_schema\partner_catalog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\googlecloudtools.cloudcode-2.40.0-universal\krm-catalog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\googlecloudtools.cloudcode-2.40.0-universal\src\migrate-to-containers\workspace-template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\googlecloudtools.cloudcode-2.40.0-universal\third_party\vscode-log-output-colorizer","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hbenl.vscode-mocha-test-adapter-2.14.4-universal\node_modules\log-symbols","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hbenl.vscode-mocha-test-adapter-2.14.4-universal\node_modules\path-scurry\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hbyecoding.claude-dev-3.14.0-universal\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\node-gyp\gyp\pylib\gyp\generator\__pycache__","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\os-tmpdir","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\cross-spawn\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\node-gyp\gyp\pylib\gyp\__pycache__","0"
"C:\Users\PCCPPPCCC\.positron\extensions\highagency.pencildev-0.6.61-universal\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\highagency.pencildev-0.6.61-universal\node_modules\@aws-sdk\credential-provider-login","0"
"C:\Users\PCCPPPCCC\.positron\extensions\highagency.pencildev-0.6.61-universal\node_modules\@aws-sdk\core\dist-es\submodules\client\middleware-logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hediet.vscode-drawio-insiders-build-1.6.606\drawio\src\main\webapp\math\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hediet.vscode-drawio-1.6.6\drawio\src\main\webapp\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hediet.vscode-drawio-1.6.6\drawio\src\main\webapp\math\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hediet.vscode-drawio-insiders-build-1.6.606\drawio\src\main\webapp\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\changelogs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\cacache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\debuglog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hasbi-sabah.octapi-0.3.0-universal\out\webview\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hasugoii.antigravity-remote-control-3.1.3\dist\proxy\node_modules\undici\lib\web\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\extension\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\npm-cache-filename","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\npm-logical-tree","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\npmlog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\http-cache-semantics","0"
"C:\Users\PCCPPPCCC\.positron\extensions\hazelight.unreal-angelscript-1.8.5-universal\node_modules\npm\node_modules\lodash._cacheindexof","0"
